matrix_id,origin_poi_id,dest_poi_id,mode,minutes,distance_km,carbon_kg,cost,currency,bearing_deg,updated_at
ptm_d9964e8c,poi_080ec099,poi_858d379c,cab,32,8.814,1.507,177.84,INR,244,2026-08-18T10:00:00+05:30
ptm_282d6ca8,poi_080ec099,poi_9de9c403,cab,47,13.536,2.315,258.11,INR,254,2026-08-18T10:00:00+05:30
ptm_a6c36f7c,poi_080ec099,poi_b6329778,cab,53,15.439,2.64,290.46,INR,224,2026-08-18T10:00:00+05:30
ptm_c41611ee,poi_080ec099,poi_981e6149,cab,61,18.013,3.08,334.22,INR,221,2026-08-18T10:00:00+05:30
ptm_a0590947,poi_56eec1f7,poi_080ec099,cab,59,17.279,2.955,321.74,INR,40,2026-08-18T10:00:00+05:30
ptm_a7423071,poi_56eec1f7,poi_27e69b68,cab,36,10.045,1.718,198.76,INR,34,2026-08-18T10:00:00+05:30
ptm_7bd9b1ee,poi_56eec1f7,poi_a42d04ae,cab,29,7.803,1.334,160.65,INR,335,2026-08-18T10:00:00+05:30
ptm_6f409bd2,poi_56eec1f7,poi_3cd58d03,cab,22,5.677,0.971,124.51,INR,323,2026-08-18T10:00:00+05:30
ptm_012d6101,poi_56eec1f7,poi_d19e8a0d,cab,27,7.119,1.217,149.02,INR,337,2026-08-18T10:00:00+05:30
ptm_ac4fe46b,poi_56eec1f7,poi_858d379c,cab,36,9.876,1.689,195.89,INR,19,2026-08-18T10:00:00+05:30
ptm_657996e6,poi_56eec1f7,poi_9de9c403,cab,36,9.831,1.681,195.13,INR,348,2026-08-18T10:00:00+05:30
ptm_b421dc3f,poi_56eec1f7,poi_b6329778,walk,31,2.225,0,0.00,INR,8,2026-08-18T10:00:00+05:30
ptm_29bcd373,poi_56eec1f7,poi_b6329778,cab,12,2.225,0.38,65.82,INR,8,2026-08-18T10:00:00+05:30
ptm_1692e00b,poi_56eec1f7,poi_981e6149,walk,12,0.841,0,0.00,INR,250,2026-08-18T10:00:00+05:30
ptm_13568a30,poi_56eec1f7,poi_981e6149,cab,7,0.841,0.144,42.30,INR,250,2026-08-18T10:00:00+05:30
ptm_beac6fdd,poi_27e69b68,poi_080ec099,cab,28,7.37,1.26,153.30,INR,48,2026-08-18T10:00:00+05:30
ptm_1541603d,poi_27e69b68,poi_56eec1f7,cab,36,10.045,1.718,198.76,INR,214,2026-08-18T10:00:00+05:30
ptm_2b4ea4bf,poi_27e69b68,poi_a42d04ae,cab,33,8.973,1.534,180.54,INR,262,2026-08-18T10:00:00+05:30
ptm_e985985a,poi_27e69b68,poi_3cd58d03,cab,35,9.801,1.676,194.62,INR,247,2026-08-18T10:00:00+05:30
ptm_5148efad,poi_27e69b68,poi_d19e8a0d,cab,32,8.576,1.467,173.79,INR,258,2026-08-18T10:00:00+05:30
ptm_2a130c5e,poi_27e69b68,poi_858d379c,walk,35,2.599,0,0.00,INR,292,2026-08-18T10:00:00+05:30
ptm_7a09ab1f,poi_27e69b68,poi_858d379c,cab,13,2.599,0.444,72.19,INR,292,2026-08-18T10:00:00+05:30
ptm_bc248931,poi_27e69b68,poi_9de9c403,cab,29,7.649,1.308,158.04,INR,280,2026-08-18T10:00:00+05:30
ptm_b2329728,poi_27e69b68,poi_b6329778,cab,30,8.103,1.386,165.74,INR,221,2026-08-18T10:00:00+05:30
ptm_66fe6057,poi_27e69b68,poi_981e6149,cab,38,10.736,1.836,210.51,INR,216,2026-08-18T10:00:00+05:30
ptm_3b849a2a,poi_a42d04ae,poi_080ec099,cab,54,15.656,2.677,294.15,INR,67,2026-08-18T10:00:00+05:30
ptm_38cb0f4a,poi_a42d04ae,poi_56eec1f7,cab,29,7.803,1.334,160.65,INR,155,2026-08-18T10:00:00+05:30
ptm_3f71b2a3,poi_a42d04ae,poi_27e69b68,cab,33,8.973,1.534,180.54,INR,82,2026-08-18T10:00:00+05:30
ptm_73dd0ad6,poi_a42d04ae,poi_3cd58d03,walk,35,2.557,0,0.00,INR,183,2026-08-18T10:00:00+05:30
ptm_379b7b8a,poi_a42d04ae,poi_3cd58d03,cab,13,2.557,0.437,71.48,INR,183,2026-08-18T10:00:00+05:30
ptm_3a62f09f,poi_a42d04ae,poi_d19e8a0d,walk,11,0.724,0,0.00,INR,136,2026-08-18T10:00:00+05:30
ptm_d1194b55,poi_a42d04ae,poi_d19e8a0d,cab,7,0.724,0.124,40.31,INR,136,2026-08-18T10:00:00+05:30
ptm_828ab1b2,poi_a42d04ae,poi_858d379c,cab,26,6.87,1.175,144.79,INR,70,2026-08-18T10:00:00+05:30
ptm_322c9c9f,poi_a42d04ae,poi_9de9c403,walk,39,2.892,0,0.00,INR,27,2026-08-18T10:00:00+05:30
ptm_6c316a7e,poi_a42d04ae,poi_9de9c403,cab,14,2.892,0.495,77.17,INR,27,2026-08-18T10:00:00+05:30
ptm_b8586ab1,poi_a42d04ae,poi_b6329778,cab,24,6.055,1.035,130.93,INR,143,2026-08-18T10:00:00+05:30
ptm_7fce25ba,poi_a42d04ae,poi_981e6149,cab,29,7.777,1.33,160.21,INR,161,2026-08-18T10:00:00+05:30
ptm_83a9e251,poi_3cd58d03,poi_080ec099,cab,58,16.948,2.898,316.12,INR,59,2026-08-18T10:00:00+05:30
ptm_6cb53400,poi_3cd58d03,poi_56eec1f7,cab,22,5.677,0.971,124.51,INR,143,2026-08-18T10:00:00+05:30
ptm_dad1b059,poi_3cd58d03,poi_27e69b68,cab,35,9.801,1.676,194.62,INR,67,2026-08-18T10:00:00+05:30
ptm_32ef9d83,poi_3cd58d03,poi_a42d04ae,walk,35,2.557,0,0.00,INR,3,2026-08-18T10:00:00+05:30
ptm_224937e7,poi_3cd58d03,poi_a42d04ae,cab,13,2.557,0.437,71.48,INR,3,2026-08-18T10:00:00+05:30
ptm_570fe017,poi_3cd58d03,poi_d19e8a0d,walk,29,2.125,0,0.00,INR,17,2026-08-18T10:00:00+05:30
ptm_d82bbcca,poi_3cd58d03,poi_d19e8a0d,cab,11,2.125,0.363,64.12,INR,17,2026-08-18T10:00:00+05:30
ptm_1b2f8801,poi_3cd58d03,poi_858d379c,cab,30,8.196,1.402,167.33,INR,54,2026-08-18T10:00:00+05:30
ptm_c7472000,poi_3cd58d03,poi_9de9c403,cab,21,5.326,0.911,118.54,INR,16,2026-08-18T10:00:00+05:30
ptm_d0617e5c,poi_3cd58d03,poi_b6329778,walk,59,4.399,0,0.00,INR,122,2026-08-18T10:00:00+05:30
ptm_7772cc29,poi_3cd58d03,poi_b6329778,cab,18,4.399,0.752,102.78,INR,122,2026-08-18T10:00:00+05:30
ptm_581be6d0,poi_3cd58d03,poi_981e6149,cab,22,5.489,0.939,121.31,INR,151,2026-08-18T10:00:00+05:30
ptm_17bd5e73,poi_d19e8a0d,poi_080ec099,cab,53,15.422,2.637,290.17,INR,64,2026-08-18T10:00:00+05:30
ptm_e81df359,poi_d19e8a0d,poi_56eec1f7,cab,27,7.119,1.217,149.02,INR,157,2026-08-18T10:00:00+05:30
ptm_aef5af2f,poi_d19e8a0d,poi_27e69b68,cab,32,8.576,1.467,173.79,INR,78,2026-08-18T10:00:00+05:30
ptm_76976858,poi_d19e8a0d,poi_a42d04ae,walk,11,0.724,0,0.00,INR,316,2026-08-18T10:00:00+05:30
ptm_0af02481,poi_d19e8a0d,poi_a42d04ae,cab,7,0.724,0.124,40.31,INR,316,2026-08-18T10:00:00+05:30
ptm_8f233d17,poi_d19e8a0d,poi_3cd58d03,walk,29,2.125,0,0.00,INR,197,2026-08-18T10:00:00+05:30
ptm_ec85d6ad,poi_d19e8a0d,poi_3cd58d03,cab,11,2.125,0.363,64.12,INR,197,2026-08-18T10:00:00+05:30
ptm_58eefccf,poi_d19e8a0d,poi_858d379c,cab,25,6.608,1.13,140.34,INR,65,2026-08-18T10:00:00+05:30
ptm_d0a858ff,poi_d19e8a0d,poi_9de9c403,walk,43,3.202,0,0.00,INR,15,2026-08-18T10:00:00+05:30
ptm_f1ef0b53,poi_d19e8a0d,poi_9de9c403,cab,15,3.202,0.548,82.44,INR,15,2026-08-18T10:00:00+05:30
ptm_af857097,poi_d19e8a0d,poi_b6329778,cab,21,5.336,0.912,118.72,INR,144,2026-08-18T10:00:00+05:30
ptm_c8c30127,poi_d19e8a0d,poi_981e6149,cab,27,7.125,1.218,149.12,INR,163,2026-08-18T10:00:00+05:30
ptm_d17daa10,poi_858d379c,poi_080ec099,cab,32,8.814,1.507,177.84,INR,64,2026-08-18T10:00:00+05:30
ptm_4e28e945,poi_858d379c,poi_56eec1f7,cab,36,9.876,1.689,195.89,INR,199,2026-08-18T10:00:00+05:30
ptm_e20675e3,poi_858d379c,poi_27e69b68,walk,35,2.599,0,0.00,INR,112,2026-08-18T10:00:00+05:30
ptm_823ac66e,poi_858d379c,poi_27e69b68,cab,13,2.599,0.444,72.19,INR,112,2026-08-18T10:00:00+05:30
ptm_294871a5,poi_858d379c,poi_a42d04ae,cab,26,6.87,1.175,144.79,INR,250,2026-08-18T10:00:00+05:30
ptm_7173e873,poi_858d379c,poi_3cd58d03,cab,30,8.196,1.402,167.33,INR,234,2026-08-18T10:00:00+05:30
ptm_8d105851,poi_858d379c,poi_d19e8a0d,cab,25,6.608,1.13,140.34,INR,245,2026-08-18T10:00:00+05:30
ptm_0bf9858e,poi_858d379c,poi_9de9c403,cab,21,5.149,0.88,115.53,INR,273,2026-08-18T10:00:00+05:30
ptm_7c156cbd,poi_858d379c,poi_b6329778,cab,29,7.703,1.317,158.95,INR,202,2026-08-18T10:00:00+05:30
ptm_c1ac23a6,poi_858d379c,poi_981e6149,cab,37,10.425,1.783,205.23,INR,202,2026-08-18T10:00:00+05:30
ptm_dc29d4b3,poi_9de9c403,poi_080ec099,cab,47,13.536,2.315,258.11,INR,74,2026-08-18T10:00:00+05:30
ptm_79f734aa,poi_9de9c403,poi_56eec1f7,cab,36,9.831,1.681,195.13,INR,168,2026-08-18T10:00:00+05:30
ptm_0148e68a,poi_9de9c403,poi_27e69b68,cab,29,7.649,1.308,158.04,INR,99,2026-08-18T10:00:00+05:30
ptm_873047a9,poi_9de9c403,poi_a42d04ae,walk,39,2.892,0,0.00,INR,207,2026-08-18T10:00:00+05:30
ptm_381acde5,poi_9de9c403,poi_a42d04ae,cab,14,2.892,0.495,77.17,INR,207,2026-08-18T10:00:00+05:30
ptm_3d683843,poi_9de9c403,poi_3cd58d03,cab,21,5.326,0.911,118.54,INR,196,2026-08-18T10:00:00+05:30
ptm_92e3ae4a,poi_9de9c403,poi_d19e8a0d,walk,43,3.202,0,0.00,INR,195,2026-08-18T10:00:00+05:30
ptm_596bd082,poi_9de9c403,poi_d19e8a0d,cab,15,3.202,0.548,82.44,INR,195,2026-08-18T10:00:00+05:30
ptm_dbdd4dee,poi_9de9c403,poi_858d379c,cab,21,5.149,0.88,115.53,INR,93,2026-08-18T10:00:00+05:30
ptm_271161a5,poi_9de9c403,poi_b6329778,cab,29,7.766,1.328,160.03,INR,163,2026-08-18T10:00:00+05:30
ptm_35cbf5df,poi_9de9c403,poi_981e6149,cab,36,9.993,1.709,197.88,INR,173,2026-08-18T10:00:00+05:30
ptm_5f306086,poi_b6329778,poi_080ec099,cab,53,15.439,2.64,290.46,INR,44,2026-08-18T10:00:00+05:30
ptm_cd36024d,poi_b6329778,poi_56eec1f7,walk,31,2.225,0,0.00,INR,188,2026-08-18T10:00:00+05:30
ptm_43771f55,poi_b6329778,poi_56eec1f7,cab,12,2.225,0.38,65.82,INR,188,2026-08-18T10:00:00+05:30
ptm_11963da8,poi_b6329778,poi_27e69b68,cab,30,8.103,1.386,165.74,INR,41,2026-08-18T10:00:00+05:30
ptm_d2bf1176,poi_b6329778,poi_a42d04ae,cab,24,6.055,1.035,130.93,INR,323,2026-08-18T10:00:00+05:30
ptm_e25d02cd,poi_b6329778,poi_3cd58d03,walk,59,4.399,0,0.00,INR,302,2026-08-18T10:00:00+05:30
ptm_13efc05e,poi_b6329778,poi_3cd58d03,cab,18,4.399,0.752,102.78,INR,302,2026-08-18T10:00:00+05:30
ptm_4db624f8,poi_b6329778,poi_d19e8a0d,cab,21,5.336,0.912,118.72,INR,324,2026-08-18T10:00:00+05:30
ptm_ad4bc12b,poi_b6329778,poi_858d379c,cab,29,7.703,1.317,158.95,INR,22,2026-08-18T10:00:00+05:30
ptm_a43f4db2,poi_b6329778,poi_9de9c403,cab,29,7.766,1.328,160.03,INR,343,2026-08-18T10:00:00+05:30
ptm_6fedcc1c,poi_b6329778,poi_981e6149,walk,37,2.723,0,0.00,INR,203,2026-08-18T10:00:00+05:30
ptm_0bc5b0fd,poi_b6329778,poi_981e6149,cab,13,2.723,0.466,74.29,INR,203,2026-08-18T10:00:00+05:30
ptm_0805dc61,poi_981e6149,poi_080ec099,cab,61,18.013,3.08,334.22,INR,41,2026-08-18T10:00:00+05:30
ptm_826d95fa,poi_981e6149,poi_56eec1f7,walk,12,0.841,0,0.00,INR,70,2026-08-18T10:00:00+05:30
ptm_1663693a,poi_981e6149,poi_56eec1f7,cab,7,0.841,0.144,42.30,INR,70,2026-08-18T10:00:00+05:30
ptm_ca9d26ea,poi_981e6149,poi_27e69b68,cab,38,10.736,1.836,210.51,INR,36,2026-08-18T10:00:00+05:30
ptm_0d9faf88,poi_981e6149,poi_a42d04ae,cab,29,7.777,1.33,160.21,INR,341,2026-08-18T10:00:00+05:30
ptm_5f220d27,poi_981e6149,poi_3cd58d03,cab,22,5.489,0.939,121.31,INR,331,2026-08-18T10:00:00+05:30
ptm_04f06dec,poi_981e6149,poi_d19e8a0d,cab,27,7.125,1.218,149.12,INR,343,2026-08-18T10:00:00+05:30
ptm_569b0917,poi_981e6149,poi_858d379c,cab,37,10.425,1.783,205.23,INR,22,2026-08-18T10:00:00+05:30
ptm_0d79f38a,poi_981e6149,poi_9de9c403,cab,36,9.993,1.709,197.88,INR,353,2026-08-18T10:00:00+05:30
ptm_7b14792f,poi_981e6149,poi_b6329778,walk,37,2.723,0,0.00,INR,23,2026-08-18T10:00:00+05:30
ptm_72ae4a30,poi_981e6149,poi_b6329778,cab,13,2.723,0.466,74.29,INR,23,2026-08-18T10:00:00+05:30
ptm_714e4863,poi_55efa344,poi_7bd45bdd,cab,34,9.384,1.605,187.53,INR,1,2026-08-18T10:00:00+05:30
ptm_475b8209,poi_55efa344,poi_bbd7ce43,cab,23,5.941,1.016,129.00,INR,112,2026-08-18T10:00:00+05:30
ptm_7c7489ad,poi_55efa344,poi_6da0c869,walk,42,3.086,0,0.00,INR,64,2026-08-18T10:00:00+05:30
ptm_a4500c2d,poi_55efa344,poi_6da0c869,cab,14,3.086,0.528,80.46,INR,64,2026-08-18T10:00:00+05:30
ptm_4a120843,poi_55efa344,poi_f9f12b4d,walk,44,3.284,0,0.00,INR,87,2026-08-18T10:00:00+05:30
ptm_4b0637a0,poi_55efa344,poi_f9f12b4d,cab,15,3.284,0.561,83.82,INR,87,2026-08-18T10:00:00+05:30
ptm_bccbba98,poi_55efa344,poi_090cc669,cab,30,8.009,1.37,164.15,INR,348,2026-08-18T10:00:00+05:30
ptm_0bd123e4,poi_55efa344,poi_0e7b7fc0,cab,40,11.116,1.901,216.97,INR,50,2026-08-18T10:00:00+05:30
ptm_684197b4,poi_55efa344,poi_e78bfaee,walk,53,3.973,0,0.00,INR,118,2026-08-18T10:00:00+05:30
ptm_71b90130,poi_55efa344,poi_e78bfaee,cab,17,3.973,0.679,95.55,INR,118,2026-08-18T10:00:00+05:30
ptm_987d0287,poi_55efa344,poi_c74c12ed,cab,32,8.67,1.483,175.39,INR,112,2026-08-18T10:00:00+05:30
ptm_e0226018,poi_55efa344,poi_889f4e87,cab,24,6.29,1.076,134.93,INR,342,2026-08-18T10:00:00+05:30
ptm_b14287be,poi_7bd45bdd,poi_55efa344,cab,34,9.384,1.605,187.53,INR,181,2026-08-18T10:00:00+05:30
ptm_aa8426b3,poi_7bd45bdd,poi_bbd7ce43,cab,45,12.777,2.185,245.21,INR,155,2026-08-18T10:00:00+05:30
ptm_844595f7,poi_7bd45bdd,poi_6da0c869,cab,31,8.476,1.449,172.10,INR,162,2026-08-18T10:00:00+05:30
ptm_a502a56e,poi_7bd45bdd,poi_f9f12b4d,cab,35,9.751,1.667,193.76,INR,161,2026-08-18T10:00:00+05:30
ptm_7120cae6,poi_7bd45bdd,poi_090cc669,walk,32,2.307,0,0.00,INR,228,2026-08-18T10:00:00+05:30
ptm_5188db0c,poi_7bd45bdd,poi_090cc669,cab,12,2.307,0.394,67.21,INR,228,2026-08-18T10:00:00+05:30
ptm_d73c63fe,poi_7bd45bdd,poi_0e7b7fc0,cab,32,8.713,1.49,176.13,INR,105,2026-08-18T10:00:00+05:30
ptm_d113fedc,poi_7bd45bdd,poi_e78bfaee,cab,42,11.746,2.009,227.68,INR,163,2026-08-18T10:00:00+05:30
ptm_14507146,poi_7bd45bdd,poi_c74c12ed,cab,51,14.875,2.544,280.88,INR,148,2026-08-18T10:00:00+05:30
ptm_41f98aca,poi_7bd45bdd,poi_889f4e87,walk,53,3.97,0,0.00,INR,211,2026-08-18T10:00:00+05:30
ptm_4d98db97,poi_7bd45bdd,poi_889f4e87,cab,17,3.97,0.679,95.49,INR,211,2026-08-18T10:00:00+05:30
ptm_5d503f40,poi_bbd7ce43,poi_55efa344,cab,23,5.941,1.016,129.00,INR,292,2026-08-18T10:00:00+05:30
ptm_6a506131,poi_bbd7ce43,poi_7bd45bdd,cab,45,12.777,2.185,245.21,INR,335,2026-08-18T10:00:00+05:30
ptm_c874637c,poi_bbd7ce43,poi_6da0c869,walk,60,4.469,0,0.00,INR,322,2026-08-18T10:00:00+05:30
ptm_e7bc3747,poi_bbd7ce43,poi_6da0c869,cab,19,4.469,0.764,103.98,INR,322,2026-08-18T10:00:00+05:30
ptm_160ae137,poi_bbd7ce43,poi_f9f12b4d,walk,44,3.251,0,0.00,INR,316,2026-08-18T10:00:00+05:30
ptm_a73ca82e,poi_bbd7ce43,poi_f9f12b4d,cab,15,3.251,0.556,83.26,INR,316,2026-08-18T10:00:00+05:30
ptm_84d3e3f0,poi_bbd7ce43,poi_090cc669,cab,43,12.312,2.105,237.31,INR,325,2026-08-18T10:00:00+05:30
ptm_23bb4996,poi_bbd7ce43,poi_0e7b7fc0,cab,35,9.794,1.675,194.50,INR,18,2026-08-18T10:00:00+05:30
ptm_fb6e04a3,poi_bbd7ce43,poi_e78bfaee,walk,28,2.038,0,0.00,INR,279,2026-08-18T10:00:00+05:30
ptm_62ca81b1,poi_bbd7ce43,poi_e78bfaee,cab,11,2.038,0.349,62.65,INR,279,2026-08-18T10:00:00+05:30
ptm_65ecba87,poi_bbd7ce43,poi_c74c12ed,walk,37,2.729,0,0.00,INR,111,2026-08-18T10:00:00+05:30
ptm_c8760ca2,poi_bbd7ce43,poi_c74c12ed,cab,13,2.729,0.467,74.39,INR,111,2026-08-18T10:00:00+05:30
ptm_be0dd707,poi_bbd7ce43,poi_889f4e87,cab,39,11.068,1.893,216.15,INR,318,2026-08-18T10:00:00+05:30
ptm_821e77ef,poi_6da0c869,poi_55efa344,walk,42,3.086,0,0.00,INR,244,2026-08-18T10:00:00+05:30
ptm_d446aeac,poi_6da0c869,poi_55efa344,cab,14,3.086,0.528,80.46,INR,244,2026-08-18T10:00:00+05:30
ptm_1fdcc567,poi_6da0c869,poi_7bd45bdd,cab,31,8.476,1.449,172.10,INR,342,2026-08-18T10:00:00+05:30
ptm_2624465d,poi_6da0c869,poi_bbd7ce43,walk,60,4.469,0,0.00,INR,142,2026-08-18T10:00:00+05:30
ptm_ecc5c79f,poi_6da0c869,poi_bbd7ce43,cab,19,4.469,0.764,103.98,INR,142,2026-08-18T10:00:00+05:30
ptm_da994503,poi_6da0c869,poi_f9f12b4d,walk,18,1.278,0,0.00,INR,157,2026-08-18T10:00:00+05:30
ptm_84b3d076,poi_6da0c869,poi_f9f12b4d,cab,9,1.278,0.219,49.72,INR,157,2026-08-18T10:00:00+05:30
ptm_cf0b3b9b,poi_6da0c869,poi_090cc669,cab,29,7.849,1.342,161.43,INR,326,2026-08-18T10:00:00+05:30
ptm_86d629f1,poi_6da0c869,poi_0e7b7fc0,cab,30,8.16,1.395,166.71,INR,45,2026-08-18T10:00:00+05:30
ptm_4958379f,poi_6da0c869,poi_e78bfaee,walk,44,3.281,0,0.00,INR,167,2026-08-18T10:00:00+05:30
ptm_87170a34,poi_6da0c869,poi_e78bfaee,cab,15,3.281,0.561,83.77,INR,167,2026-08-18T10:00:00+05:30
ptm_75e03f0a,poi_6da0c869,poi_c74c12ed,cab,26,6.956,1.19,146.26,INR,131,2026-08-18T10:00:00+05:30
ptm_d68394cd,poi_6da0c869,poi_889f4e87,cab,25,6.622,1.132,140.57,INR,315,2026-08-18T10:00:00+05:30
ptm_5752afad,poi_f9f12b4d,poi_55efa344,walk,44,3.284,0,0.00,INR,267,2026-08-18T10:00:00+05:30
ptm_11b283ae,poi_f9f12b4d,poi_55efa344,cab,15,3.284,0.561,83.82,INR,267,2026-08-18T10:00:00+05:30
ptm_3f31d28e,poi_f9f12b4d,poi_7bd45bdd,cab,35,9.751,1.667,193.76,INR,341,2026-08-18T10:00:00+05:30
ptm_a401e0cf,poi_f9f12b4d,poi_bbd7ce43,walk,44,3.251,0,0.00,INR,136,2026-08-18T10:00:00+05:30
ptm_76b6d2ed,poi_f9f12b4d,poi_bbd7ce43,cab,15,3.251,0.556,83.26,INR,136,2026-08-18T10:00:00+05:30
ptm_deb90630,poi_f9f12b4d,poi_6da0c869,walk,18,1.278,0,0.00,INR,337,2026-08-18T10:00:00+05:30
ptm_2a64bda6,poi_f9f12b4d,poi_6da0c869,cab,9,1.278,0.219,49.72,INR,337,2026-08-18T10:00:00+05:30
ptm_99f0824f,poi_f9f12b4d,poi_090cc669,cab,33,9.107,1.557,182.81,INR,328,2026-08-18T10:00:00+05:30
ptm_a48987c8,poi_f9f12b4d,poi_0e7b7fc0,cab,32,8.724,1.492,176.30,INR,37,2026-08-18T10:00:00+05:30
ptm_8999a76b,poi_f9f12b4d,poi_e78bfaee,walk,28,2.035,0,0.00,INR,173,2026-08-18T10:00:00+05:30
ptm_0d4acf00,poi_f9f12b4d,poi_e78bfaee,cab,11,2.035,0.348,62.60,INR,173,2026-08-18T10:00:00+05:30
ptm_ae5c7922,poi_f9f12b4d,poi_c74c12ed,cab,23,5.839,0.999,127.27,INR,125,2026-08-18T10:00:00+05:30
ptm_2bddf79d,poi_f9f12b4d,poi_889f4e87,cab,29,7.818,1.337,160.91,INR,318,2026-08-18T10:00:00+05:30
ptm_13055641,poi_090cc669,poi_55efa344,cab,30,8.009,1.37,164.15,INR,168,2026-08-18T10:00:00+05:30
ptm_545f4f11,poi_090cc669,poi_7bd45bdd,walk,32,2.307,0,0.00,INR,48,2026-08-18T10:00:00+05:30
ptm_806005b8,poi_090cc669,poi_7bd45bdd,cab,12,2.307,0.394,67.21,INR,48,2026-08-18T10:00:00+05:30
ptm_fce34e12,poi_090cc669,poi_bbd7ce43,cab,43,12.312,2.105,237.31,INR,145,2026-08-18T10:00:00+05:30
ptm_90fa00b3,poi_090cc669,poi_6da0c869,cab,29,7.849,1.342,161.43,INR,146,2026-08-18T10:00:00+05:30
ptm_17642072,poi_090cc669,poi_f9f12b4d,cab,33,9.107,1.557,182.81,INR,147,2026-08-18T10:00:00+05:30
ptm_d4e200f7,poi_090cc669,poi_0e7b7fc0,cab,37,10.162,1.738,200.75,INR,94,2026-08-18T10:00:00+05:30
ptm_91f9d65c,poi_090cc669,poi_e78bfaee,cab,39,10.973,1.876,214.54,INR,152,2026-08-18T10:00:00+05:30
ptm_3bb208eb,poi_090cc669,poi_c74c12ed,cab,51,14.672,2.509,277.43,INR,139,2026-08-18T10:00:00+05:30
ptm_a1806b62,poi_090cc669,poi_889f4e87,walk,26,1.891,0,0.00,INR,190,2026-08-18T10:00:00+05:30
ptm_835d5417,poi_090cc669,poi_889f4e87,cab,10,1.891,0.323,60.15,INR,190,2026-08-18T10:00:00+05:30
ptm_d732197b,poi_0e7b7fc0,poi_55efa344,cab,40,11.116,1.901,216.97,INR,230,2026-08-18T10:00:00+05:30
ptm_a8585144,poi_0e7b7fc0,poi_7bd45bdd,cab,32,8.713,1.49,176.13,INR,285,2026-08-18T10:00:00+05:30
ptm_bb9ad047,poi_0e7b7fc0,poi_bbd7ce43,cab,35,9.794,1.675,194.50,INR,198,2026-08-18T10:00:00+05:30
ptm_36af5abe,poi_0e7b7fc0,poi_6da0c869,cab,30,8.16,1.395,166.71,INR,225,2026-08-18T10:00:00+05:30
ptm_58e4a104,poi_0e7b7fc0,poi_f9f12b4d,cab,32,8.724,1.492,176.30,INR,217,2026-08-18T10:00:00+05:30
ptm_f84f3371,poi_0e7b7fc0,poi_090cc669,cab,37,10.162,1.738,200.75,INR,274,2026-08-18T10:00:00+05:30
ptm_3d05e2f7,poi_0e7b7fc0,poi_e78bfaee,cab,37,10.295,1.76,203.01,INR,209,2026-08-18T10:00:00+05:30
ptm_54dbf1bf,poi_0e7b7fc0,poi_c74c12ed,cab,37,10.329,1.766,203.59,INR,183,2026-08-18T10:00:00+05:30
ptm_841afb2c,poi_0e7b7fc0,poi_889f4e87,cab,38,10.529,1.801,207.00,INR,264,2026-08-18T10:00:00+05:30
ptm_baf6e5b6,poi_e78bfaee,poi_55efa344,walk,53,3.973,0,0.00,INR,298,2026-08-18T10:00:00+05:30
ptm_7ae5d26a,poi_e78bfaee,poi_55efa344,cab,17,3.973,0.679,95.55,INR,298,2026-08-18T10:00:00+05:30
ptm_98698a6f,poi_e78bfaee,poi_7bd45bdd,cab,42,11.746,2.009,227.68,INR,343,2026-08-18T10:00:00+05:30
ptm_405858a7,poi_e78bfaee,poi_bbd7ce43,walk,28,2.038,0,0.00,INR,99,2026-08-18T10:00:00+05:30
ptm_ba87fd1f,poi_e78bfaee,poi_bbd7ce43,cab,11,2.038,0.349,62.65,INR,99,2026-08-18T10:00:00+05:30
ptm_9eae0edf,poi_e78bfaee,poi_6da0c869,walk,44,3.281,0,0.00,INR,347,2026-08-18T10:00:00+05:30
ptm_d724a69f,poi_e78bfaee,poi_6da0c869,cab,15,3.281,0.561,83.77,INR,347,2026-08-18T10:00:00+05:30
ptm_9bb4eb7a,poi_e78bfaee,poi_f9f12b4d,walk,28,2.035,0,0.00,INR,353,2026-08-18T10:00:00+05:30
ptm_61e3a382,poi_e78bfaee,poi_f9f12b4d,cab,11,2.035,0.348,62.60,INR,353,2026-08-18T10:00:00+05:30
ptm_681bb14c,poi_e78bfaee,poi_090cc669,cab,39,10.973,1.876,214.54,INR,332,2026-08-18T10:00:00+05:30
ptm_1b975fbf,poi_e78bfaee,poi_0e7b7fc0,cab,37,10.295,1.76,203.01,INR,29,2026-08-18T10:00:00+05:30
ptm_1eecb51e,poi_e78bfaee,poi_c74c12ed,cab,19,4.741,0.811,108.60,INR,106,2026-08-18T10:00:00+05:30
ptm_3338a137,poi_e78bfaee,poi_889f4e87,cab,35,9.551,1.633,190.37,INR,325,2026-08-18T10:00:00+05:30
ptm_7dd5f63a,poi_c74c12ed,poi_55efa344,cab,32,8.67,1.483,175.39,INR,292,2026-08-18T10:00:00+05:30
ptm_7d5b04ec,poi_c74c12ed,poi_7bd45bdd,cab,51,14.875,2.544,280.88,INR,328,2026-08-18T10:00:00+05:30
ptm_e27905eb,poi_c74c12ed,poi_bbd7ce43,walk,37,2.729,0,0.00,INR,291,2026-08-18T10:00:00+05:30
ptm_94ebfb99,poi_c74c12ed,poi_bbd7ce43,cab,13,2.729,0.467,74.39,INR,291,2026-08-18T10:00:00+05:30
ptm_52a1532a,poi_c74c12ed,poi_6da0c869,cab,26,6.956,1.19,146.26,INR,311,2026-08-18T10:00:00+05:30
